  <print>Using Component 'Rigid Bodies'</print>
  <print>maximum rigid linear velocity = 8.62288 (4)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000192"/></scope>
  <print>time = 3.08333</print>
  <print>maximum rigid linear velocity = 8.84123 (4)</print>
  <print>maximum rigid angular velocity = 10.0045 (4)</print>
  <print>TIME = 3.125</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.125</print>
  <print>maximum rigid linear velocity = 8.97782 (4)</print>
  <print>maximum rigid angular velocity = 10 (2)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.125</print>
  <print>maximum rigid linear velocity = 9.11763 (4)</print>
  <print>maximum rigid angular velocity = 10.0257 (2)</print>
  <print>TIME = 3.16667</print>
  <scope name="CG"><time value="0.000059"/></scope>
  <print>time = 3.16667</print>
  <print>maximum rigid linear velocity = 9.26384 (4)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000191"/></scope>
  <print>time = 3.16667</print>
  <print>maximum rigid linear velocity = 8.36219 (4)</print>
  <print>maximum rigid angular velocity = 10.0205 (5)</print>
  <print>TIME = 3.20833</print>
  <scope name="CG"><time value="0.000061"/></scope>
  <print>time = 3.20833</print>
  <print>maximum rigid linear velocity = 8.4702 (4)</print>
  <print>maximum rigid angular velocity = 10 (4)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.20833</print>
  <print>maximum rigid linear velocity = 7.85509 (1)</print>
  <print>maximum rigid angular velocity = 10.0062 (3)</print>
  <print>TIME = 3.25</print>
  <scope name="CG"><time value="0.000059"/></scope>
  <print>time = 3.25</print>
  <print>maximum rigid linear velocity = 7.85606 (1)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000194"/></scope>
  <print>time = 3.25</print>
  <print>maximum rigid linear velocity = 8.39564 (6)</print>
  <print>maximum rigid angular velocity = 10.0101 (3)</print>
  <print>TIME = 3.29167</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.29167</print>
  <print>maximum rigid linear velocity = 8.51164 (6)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.29167</print>
  <print>maximum rigid linear velocity = 8.27323 (6)</print>
  <print>maximum rigid angular velocity = 10.0292 (4)</print>
  <print>TIME = 3.33333</print>
  <scope name="CG"><time value="0.000063"/></scope>
  <print>time = 3.33333</print>
  <print>maximum rigid linear velocity = 8.436 (6)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.33333</print>
  <print>maximum rigid linear velocity = 9.50649 (2)</print>
  <print>maximum rigid angular velocity = 10.0215 (3)</print>
  <print>TIME = 3.375</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.375</print>
  <print>maximum rigid linear velocity = 9.53082 (6)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000189"/></scope>
  <print>time = 3.375</print>
  <print>maximum rigid linear velocity = 8.8727 (2)</print>
  <print>maximum rigid angular velocity = 10.0208 (3)</print>
  <print>TIME = 3.41667</print>
  <scope name="CG"><time value="0.000059"/></scope>
  <print>time = 3.41667</print>
  <print>maximum rigid linear velocity = 8.77641 (2)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000192"/></scope>
  <print>time = 3.41667</print>
  <print>maximum rigid linear velocity = 8.48716 (2)</print>
  <print>maximum rigid angular velocity = 10.0223 (5)</print>
  <print>TIME = 3.45833</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.45833</print>
  <print>maximum rigid linear velocity = 8.41063 (2)</print>
  <print>maximum rigid angular velocity = 10 (2)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.45833</print>
  <print>maximum rigid linear velocity = 8.17736 (2)</print>
  <print>maximum rigid angular velocity = 10.0295 (2)</print>
  <print>TIME = 3.5</print>
  <scope name="CG"><time value="0.000060"/></scope>
  <print>time = 3.5</print>
  <print>maximum rigid linear velocity = 8.11648 (2)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000194"/></scope>
  <print>time = 3.5</print>
  <print>maximum rigid linear velocity = 7.92963 (2)</print>
  <print>maximum rigid angular velocity = 10.0224 (2)</print>
  <print>TIME = 3.54167</print>
  <scope name="CG"><time value="0.000058"/></scope>
  <print>time = 3.54167</print>
  <print>maximum rigid linear velocity = 7.88601 (2)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.54167</print>
  <print>maximum rigid linear velocity = 7.76095 (2)</print>
  <print>maximum rigid angular velocity = 10.0116 (2)</print>
  <print>TIME = 3.58333</print>
  <scope name="CG"><time value="0.000062"/></scope>
  <print>time = 3.58333</print>
  <print>maximum rigid linear velocity = 7.73708 (2)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000192"/></scope>
  <print>time = 3.58333</print>
  <print>maximum rigid linear velocity = 7.67314 (2)</print>
  <print>maximum rigid angular velocity = 10.0057 (2)</print>
  <print>TIME = 3.625</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.625</print>
  <print>maximum rigid linear velocity = 7.67019 (2)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000190"/></scope>
  <print>time = 3.625</print>
  <print>maximum rigid linear velocity = 7.80463 (2)</print>
  <print>maximum rigid angular velocity = 10.0031 (3)</print>
  <print>TIME = 3.66667</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.66667</print>
  <print>maximum rigid linear velocity = 7.82123 (2)</print>
  <print>maximum rigid angular velocity = 10 (4)</print>
  <scope name="CG"><time value="0.000198"/></scope>
  <print>time = 3.66667</print>
  <print>maximum rigid linear velocity = 7.88684 (2)</print>
  <print>maximum rigid angular velocity = 10.0046 (5)</print>
  <print>TIME = 3.70833</print>
  <scope name="CG"><time value="0.000060"/></scope>
  <print>time = 3.70833</print>
  <print>maximum rigid linear velocity = 7.91991 (2)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000189"/></scope>
  <print>time = 3.70833</print>
  <print>maximum rigid linear velocity = 8.49318 (4)</print>
  <print>maximum rigid angular velocity = 10.003 (3)</print>
  <print>TIME = 3.75</print>
  <scope name="CG"><time value="0.000057"/></scope>
  <print>time = 3.75</print>
  <print>maximum rigid linear velocity = 8.47993 (4)</print>
  <print>maximum rigid angular velocity = 10 (5)</print>
  <scope name="CG"><time value="0.000191"/></scope>
  <print>time = 3.75</print>
  <print>maximum rigid linear velocity = 8.72401 (4)</print>
  <print>maximum rigid angular velocity = 10.0026 (3)</print>
  <print>TIME = 3.79167</print>
  <scope name="CG"><time value="0.000058"/></scope>
  <print>time = 3.79167</print>
  <print>maximum rigid linear velocity = 8.70207 (4)</print>
  <print>maximum rigid angular velocity = 10 (3)</print>
  <scope name="CG"><time value="0.000189"/></scope>
  <print>time = 3.79167</print>
  <print>maximum rigid linear velocity = 8.86735 (4)</print>
  <print>maximum rigid angular velocity = 10.0033 (2)</print>
  <print>TIME = 3.83333</print>
  <scope name="CG"><time value="0.000058"/></scope>
  <print>time = 3.83333</print>
  <print>maximum rigid linear velocity = 8.89087 (2)</print>
  <print>maximum rigid angular velocity = 10 (2)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 3.83333</print>
  <print>maximum rigid linear velocity = 16.8544 (1)</print>
  <print>maximum rigid angular velocity = 5.37162 (7)</print>
  <print>TIME = 3.875</print>
  <scope name="CG"><time value="0.000050"/></scope>
  <print>time = 3.875</print>
  <print>maximum rigid linear velocity = 16.653 (1)</print>
  <print>maximum rigid angular velocity = 5.37163 (7)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 3.875</print>
  <print>maximum rigid linear velocity = 16.4516 (1)</print>
  <print>maximum rigid angular velocity = 5.33896 (7)</print>
  <print>TIME = 3.91667</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 3.91667</print>
  <print>maximum rigid linear velocity = 16.2504 (1)</print>
  <print>maximum rigid angular velocity = 5.33897 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 3.91667</print>
  <print>maximum rigid linear velocity = 16.0492 (1)</print>
  <print>maximum rigid angular velocity = 5.30719 (7)</print>
  <print>TIME = 3.95833</print>
  <scope name="CG"><time value="0.000048"/></scope>
  <print>time = 3.95833</print>
  <print>maximum rigid linear velocity = 15.848 (1)</print>
  <print>maximum rigid angular velocity = 5.30719 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 3.95833</print>
  <print>maximum rigid linear velocity = 15.647 (1)</print>
  <print>maximum rigid angular velocity = 5.27631 (7)</print>
  <print>TIME = 4</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 4</print>
  <print>maximum rigid linear velocity = 15.446 (1)</print>
  <print>maximum rigid angular velocity = 5.27632 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4</print>
  <print>maximum rigid linear velocity = 15.2451 (1)</print>
  <print>maximum rigid angular velocity = 5.24628 (7)</print>
  <print>TIME = 4.04167</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 4.04167</print>
  <print>maximum rigid linear velocity = 15.0443 (1)</print>
  <print>maximum rigid angular velocity = 5.24628 (7)</print>
  <scope name="CG"><time value="0.000121"/></scope>
  <print>time = 4.04167</print>
  <print>maximum rigid linear velocity = 14.8436 (1)</print>
  <print>maximum rigid angular velocity = 5.21707 (7)</print>
  <print>TIME = 4.08333</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.08333</print>
  <print>maximum rigid linear velocity = 14.643 (1)</print>
  <print>maximum rigid angular velocity = 5.21707 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.08333</print>
  <print>maximum rigid linear velocity = 14.4425 (1)</print>
  <print>maximum rigid angular velocity = 5.18864 (7)</print>
  <print>TIME = 4.125</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.125</print>
  <print>maximum rigid linear velocity = 14.2421 (1)</print>
  <print>maximum rigid angular velocity = 5.18864 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.125</print>
  <print>maximum rigid linear velocity = 14.0418 (1)</print>
  <print>maximum rigid angular velocity = 5.16095 (7)</print>
  <print>TIME = 4.16667</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.16667</print>
  <print>maximum rigid linear velocity = 13.8416 (1)</print>
  <print>maximum rigid angular velocity = 5.16096 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.16667</print>
  <print>maximum rigid linear velocity = 13.6416 (1)</print>
  <print>maximum rigid angular velocity = 5.13399 (7)</print>
  <print>TIME = 4.20833</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 4.20833</print>
  <print>maximum rigid linear velocity = 13.4416 (1)</print>
  <print>maximum rigid angular velocity = 5.134 (7)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 4.20833</print>
  <print>maximum rigid linear velocity = 13.2418 (1)</print>
  <print>maximum rigid angular velocity = 5.10771 (7)</print>
  <print>TIME = 4.25</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.25</print>
  <print>maximum rigid linear velocity = 13.0421 (1)</print>
  <print>maximum rigid angular velocity = 5.10771 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.25</print>
  <print>maximum rigid linear velocity = 12.8426 (1)</print>
  <print>maximum rigid angular velocity = 5.08209 (7)</print>
  <print>TIME = 4.29167</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.29167</print>
  <print>maximum rigid linear velocity = 12.6432 (1)</print>
  <print>maximum rigid angular velocity = 5.08209 (7)</print>
  <scope name="CG"><time value="0.000121"/></scope>
  <print>time = 4.29167</print>
  <print>maximum rigid linear velocity = 12.444 (1)</print>
  <print>maximum rigid angular velocity = 5.05709 (7)</print>
  <print>TIME = 4.33333</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.33333</print>
  <print>maximum rigid linear velocity = 12.2449 (1)</print>
  <print>maximum rigid angular velocity = 5.05709 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.33333</print>
  <print>maximum rigid linear velocity = 12.046 (1)</print>
  <print>maximum rigid angular velocity = 5.0327 (7)</print>
  <print>TIME = 4.375</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.375</print>
  <print>maximum rigid linear velocity = 11.8473 (1)</print>
  <print>maximum rigid angular velocity = 5.0327 (7)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 4.375</print>
  <print>maximum rigid linear velocity = 11.6487 (1)</print>
  <print>maximum rigid angular velocity = 5.0089 (7)</print>
  <print>TIME = 4.41667</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.41667</print>
  <print>maximum rigid linear velocity = 11.4504 (1)</print>
  <print>maximum rigid angular velocity = 5.0089 (7)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 4.41667</print>
  <print>maximum rigid linear velocity = 11.2523 (1)</print>
  <print>maximum rigid angular velocity = 4.98564 (7)</print>
  <print>TIME = 4.45833</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.45833</print>
  <print>maximum rigid linear velocity = 11.0544 (1)</print>
  <print>maximum rigid angular velocity = 4.98564 (7)</print>
  <scope name="CG"><time value="0.000121"/></scope>
  <print>time = 4.45833</print>
  <print>maximum rigid linear velocity = 10.8567 (1)</print>
  <print>maximum rigid angular velocity = 4.96292 (7)</print>
  <print>TIME = 4.5</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.5</print>
  <print>maximum rigid linear velocity = 10.6593 (1)</print>
  <print>maximum rigid angular velocity = 4.96293 (7)</print>
  <scope name="CG"><time value="0.000124"/></scope>
  <print>time = 4.5</print>
  <print>maximum rigid linear velocity = 10.4621 (1)</print>
  <print>maximum rigid angular velocity = 4.94073 (7)</print>
  <print>TIME = 4.54167</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 4.54167</print>
  <print>maximum rigid linear velocity = 10.2652 (1)</print>
